Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Weather_Desc,TimeStamp,Date,Traffic_Vol
,275.31,0,0,21,Cloudy skies,Scattered clouds,16/10/08 7:00,16/10/08,7060
,275.49,0,0,21,Cloudy skies,Scattered clouds,16/10/08 8:00,16/10/08,6410
,278.91,0,0,20,Cloudy skies,Scattered clouds,16/10/08 9:00,16/10/08,5259
,281.71,0,0,21,Cloudy skies,Scattered clouds,16/10/08 10:00,16/10/08,4549
,284.35,0,0,20,Cloudy skies,Scattered clouds,16/10/08 11:00,16/10/08,4790
,286.51,0,0,40,Cloudy skies,Partly cloudy skies,16/10/08 12:00,16/10/08,5016
,287.21,0,0,1,Clear skies,Clear skies,16/10/08 13:00,16/10/08,5067
,288.85,0,0,76,Cloudy skies,Fragmented clouds,16/10/08 14:00,16/10/08,5440
,289.35,0,0,75,Cloudy skies,Fragmented clouds,16/10/08 15:00,16/10/08,5815
,289.19,0,0,75,Cloudy skies,Fragmented clouds,16/10/08 16:00,16/10/08,6506
,289.36,0,0,75,Cloudy skies,Fragmented clouds,16/10/08 17:00,16/10/08,6439
,288.26,0,0,91,Cloudy skies,Full cloud cover,16/10/08 18:00,16/10/08,5143
,287.58,0,0,68,Rainfall,Soft rain,16/10/08 19:00,16/10/08,3314
,287.44,0,0,90,Cloudy skies,Full cloud cover,16/10/08 20:00,16/10/08,2787
,287.3,0,0,90,Cloudy skies,Full cloud cover,16/10/08 21:00,16/10/08,2341
,287.69,0,0,90,Cloudy skies,Full cloud cover,16/10/08 22:00,16/10/08,1770
,287.39,0,0,90,Cloudy skies,Full cloud cover,16/10/08 23:00,16/10/08,1099
,287.29,0,0,75,Cloudy skies,Fragmented clouds,17/10/08 0:00,17/10/08,556
,287.33,0,0,76,Cloudy skies,Fragmented clouds,17/10/08 1:00,17/10/08,341
,287.03,0,0,90,Cloudy skies,Full cloud cover,17/10/08 2:00,17/10/08,273
,287.87,0,0,90,Cloudy skies,Full cloud cover,17/10/08 3:00,17/10/08,361
,287.56,0,0,75,Cloudy skies,Fragmented clouds,17/10/08 4:00,17/10/08,782
,286.41,0,0,90,Cloudy skies,Full cloud cover,17/10/08 5:00,17/10/08,2739
,285.39,0,0,90,Cloudy skies,Full cloud cover,17/10/08 6:00,17/10/08,5644
,285.42,0,0,76,Cloudy skies,Fragmented clouds,17/10/08 7:00,17/10/08,5567
,285.85,0,0,75,Cloudy skies,Fragmented clouds,17/10/08 8:00,17/10/08,6281
,286.42,0,0,101,Rainfall,Nearby rain showers,17/10/08 9:00,17/10/08,5404
,287.19,0,0,76,Cloudy skies,Fragmented clouds,17/10/08 10:00,17/10/08,4681
,289.01,0,0,75,Cloudy skies,Fragmented clouds,17/10/08 11:00,17/10/08,4652
,289.11,0,0,1,Clear skies,Clear skies,17/10/08 12:00,17/10/08,4984
,291.32,0,0,1,Clear skies,Clear skies,17/10/08 13:00,17/10/08,4853
,292.26,0,0,1,Clear skies,Clear skies,17/10/08 14:00,17/10/08,4292
,293.01,0,0,2,Clear skies,Clear skies,17/10/08 15:00,17/10/08,4717
,292.81,0,0,1,Clear skies,Clear skies,17/10/08 16:00,17/10/08,6732
,293.35,0,0,2,Clear skies,Clear skies,17/10/08 17:00,17/10/08,6190
,291.12,0,0,40,Cloudy skies,Partly cloudy skies,17/10/08 18:00,17/10/08,4844
,288.85,0,0,40,Cloudy skies,Partly cloudy skies,17/10/08 19:00,17/10/08,3438
,287.32,0,0,41,Cloudy skies,Partly cloudy skies,17/10/08 20:00,17/10/08,2931
,286.19,0,0,41,Cloudy skies,Partly cloudy skies,17/10/08 21:00,17/10/08,2773
,284.72,0,0,20,Cloudy skies,Scattered clouds,17/10/08 22:00,17/10/08,1934
,284.1,0,0,20,Cloudy skies,Scattered clouds,17/10/08 23:00,17/10/08,1163
,284.42,0,0,20,Cloudy skies,Scattered clouds,18/10/08 0:00,18/10/08,658
,283.6,0,0,40,Cloudy skies,Partly cloudy skies,18/10/08 1:00,18/10/08,375
,283.32,0,0,99,Light fog,Fine fog,18/10/08 2:00,18/10/08,308
,282.98,0,0,99,Light fog,Fine fog,18/10/08 3:00,18/10/08,406
,283.46,0,0,90,Cloudy skies,Full cloud cover,18/10/08 4:00,18/10/08,801
,283.48,0,0,99,Light fog,Fine fog,18/10/08 5:00,18/10/08,2571
,285.08,0,0,75,Cloudy skies,Fragmented clouds,18/10/08 6:00,18/10/08,5360
,285.19,0,0,91,Cloudy skies,Full cloud cover,18/10/08 7:00,18/10/08,6442
,285.5,0,0,90,Cloudy skies,Full cloud cover,18/10/08 8:00,18/10/08,5541
,287.7,0,0,100,Rainfall,Soft rain,18/10/08 9:00,18/10/08,5261
,288.95,0,0,90,Cloudy skies,Full cloud cover,18/10/08 10:00,18/10/08,4626
,290.19,0,0,91,Cloudy skies,Full cloud cover,18/10/08 11:00,18/10/08,5111
,288.87,0,0,100,Rainfall,Soft rain,18/10/08 12:00,18/10/08,5156
,286.81,0,0,91,Cloudy skies,Full cloud cover,18/10/08 13:00,18/10/08,5291
,286.46,0,0,90,Cloudy skies,Full cloud cover,18/10/08 14:00,18/10/08,5708
,287.74,0,0,90,Cloudy skies,Full cloud cover,18/10/08 15:00,18/10/08,5888
,288.18,0,0,90,Cloudy skies,Full cloud cover,18/10/08 16:00,18/10/08,6309
,287.64,0,0,90,Cloudy skies,Full cloud cover,18/10/08 17:00,18/10/08,5963
,286.51,0,0,90,Cloudy skies,Full cloud cover,18/10/08 18:00,18/10/08,4526
,285.47,0,0,100,Light rain,Mild drizzle,18/10/08 19:00,18/10/08,3435
,283.64,0,0,100,Rainfall,Soft rain,18/10/08 20:00,18/10/08,2930
,283.11,0,0,100,Light rain,Mild drizzle,18/10/08 21:00,18/10/08,2651
,282.5,0,0,91,Cloudy skies,Full cloud cover,18/10/08 22:00,18/10/08,2012
,282.65,0,0,91,Cloudy skies,Full cloud cover,18/10/08 23:00,18/10/08,1183
,281.38,0,0,91,Cloudy skies,Full cloud cover,19/10/08 0:00,19/10/08,707
,281.57,0,0,88,Light fog,Fine fog,19/10/08 1:00,19/10/08,445
,280.84,0,0,87,Light rain,Mild drizzle,19/10/08 2:00,19/10/08,361
,280.82,0,0,87,Light fog,Fine fog,19/10/08 3:00,19/10/08,400
,280.79,0,0,87,Light rain,Mild drizzle,19/10/08 4:00,19/10/08,728
,279.84,0,0,88,Light fog,Fine fog,19/10/08 5:00,19/10/08,2377
,280.05,0,0,87,Light rain,Mild drizzle,19/10/08 6:00,19/10/08,5168
,279.65,0,0,92,Light fog,Fine fog,19/10/08 7:00,19/10/08,5785
,280.22,0,0,91,Light rain,Mild drizzle,19/10/08 8:00,19/10/08,5239
,280.25,0,0,91,Rainfall,Soft rain,19/10/08 9:00,19/10/08,4609
,280.32,0,0,91,Light fog,Fine fog,19/10/08 10:00,19/10/08,4331
,280.54,0,0,91,Cloudy skies,Full cloud cover,19/10/08 11:00,19/10/08,4288
,281.5,0,0,90,Cloudy skies,Full cloud cover,19/10/08 12:00,19/10/08,4496
,281.91,0,0,90,Cloudy skies,Full cloud cover,19/10/08 13:00,19/10/08,4912
,282.23,0,0,92,Light fog,Fine fog,19/10/08 14:00,19/10/08,5626
,282.84,0,0,92,Light fog,Fine fog,19/10/08 15:00,19/10/08,5851
,283.17,0,0,93,Rainfall,Steady rain,19/10/08 16:00,19/10/08,4951
,282.91,0,0,92,Rainfall,Soft rain,19/10/08 17:00,19/10/08,4621
,283.11,0,0,90,Cloudy skies,Full cloud cover,19/10/08 18:00,19/10/08,4481
,282.29,0,0,75,Cloudy skies,Fragmented clouds,19/10/08 19:00,19/10/08,3809
,281.56,0,0,91,Cloudy skies,Full cloud cover,19/10/08 20:00,19/10/08,2913
,280.96,0,0,92,Light fog,Fine fog,19/10/08 21:00,19/10/08,2945
,280.83,0,0,92,Light rain,Light rain,19/10/08 22:00,19/10/08,3085
,280.4,0,0,92,Light fog,Fine fog,19/10/08 23:00,19/10/08,2054
,280.56,0,0,93,Rainfall,Soft rain,20/10/08 0:00,20/10/08,1278
,281.18,0,0,96,Light rain,Light rain,20/10/08 1:00,20/10/08,777
,281.38,0,0,96,Light rain,Mild drizzle,20/10/08 2:00,20/10/08,594
,280.72,0,0,96,Light rain,Mild drizzle,20/10/08 3:00,20/10/08,441
,281.01,0,0,96,Light fog,Fine fog,20/10/08 4:00,20/10/08,403
,281.86,0,0,96,Rainfall,Soft rain,20/10/08 5:00,20/10/08,761
,281.53,0,0,96,Rainfall,Soft rain,20/10/08 6:00,20/10/08,1319
,281.68,0,0,100,Rainfall,Soft rain,20/10/08 7:00,20/10/08,1831
,281.49,0,0,100,Rainfall,Soft rain,20/10/08 8:00,20/10/08,2790
,282.1,0,0,100,Rainfall,Soft rain,20/10/08 9:00,20/10/08,3719
,282.52,0,0,100,Rainfall,Soft rain,20/10/08 10:00,20/10/08,3825
,282.85,0,0,101,Rainfall,Soft rain,20/10/08 11:00,20/10/08,4347
,283.31,0,0,100,Rainfall,Intense rainfall,20/10/08 12:00,20/10/08,4614
,283.91,0,0,48,Rainfall,Soft rain,20/10/08 13:00,20/10/08,4512
,284.39,0,0,90,Cloudy skies,Full cloud cover,20/10/08 14:00,20/10/08,4456
,284.3,0,0,75,Cloudy skies,Fragmented clouds,20/10/08 15:00,20/10/08,4645
,285.12,0,0,90,Cloudy skies,Full cloud cover,20/10/08 16:00,20/10/08,4819
,284.23,0,0,75,Cloudy skies,Fragmented clouds,20/10/08 17:00,20/10/08,5135
,283.24,0,0,40,Cloudy skies,Partly cloudy skies,20/10/08 18:00,20/10/08,4343
,281.9,0,0,41,Cloudy skies,Partly cloudy skies,20/10/08 19:00,20/10/08,3649
,280.67,0,0,20,Cloudy skies,Scattered clouds,20/10/08 20:00,20/10/08,3117
,279.92,0,0,20,Cloudy skies,Scattered clouds,20/10/08 21:00,20/10/08,2939
,279.45,0,0,49,Light fog,Fine fog,20/10/08 22:00,20/10/08,2870
,278.92,0,0,48,Dense fog,Dense fog,20/10/08 23:00,20/10/08,2345
,278.64,0,0,48,Light fog,Fine fog,21/10/08 0:00,21/10/08,1382
,276.63,0,0,60,Dense fog,Dense fog,21/10/08 8:00,21/10/08,1930
,284.79,0,0,75,Cloudy skies,Fragmented clouds,21/10/08 17:00,21/10/08,4698
,283.1,0,0,75,Cloudy skies,Fragmented clouds,21/10/08 18:00,21/10/08,4340
,281.92,0,0,91,Cloudy skies,Full cloud cover,21/10/08 22:00,21/10/08,1590
,282.26,0,0,90,Cloudy skies,Full cloud cover,21/10/08 23:00,21/10/08,962
,281.89,0,0,75,Cloudy skies,Fragmented clouds,22/10/08 0:00,22/10/08,499
,281.51,0,0,76,Cloudy skies,Fragmented clouds,22/10/08 1:00,22/10/08,311
,281.07,0,0,40,Cloudy skies,Partly cloudy skies,22/10/08 2:00,22/10/08,268
,281.44,0,0,76,Cloudy skies,Fragmented clouds,22/10/08 3:00,22/10/08,331
,280.17,0,0,8,Light fog,Fine fog,22/10/08 4:00,22/10/08,808
,279.28,0,0,8,Light fog,Fine fog,22/10/08 5:00,22/10/08,2623
,280.05,0,0,8,Light fog,Fine fog,22/10/08 6:00,22/10/08,5460
,282.9,0,0,38,Clear skies,Clear skies,22/10/08 10:00,22/10/08,4326
,286.47,0,0,40,Cloudy skies,Partly cloudy skies,22/10/08 11:00,22/10/08,4379
,289.41,0,0,75,Cloudy skies,Fragmented clouds,22/10/08 12:00,22/10/08,4645
,291.29,0,0,21,Cloudy skies,Scattered clouds,22/10/08 13:00,22/10/08,4554
,292.31,0,0,75,Cloudy skies,Fragmented clouds,22/10/08 14:00,22/10/08,5012
,294.56,0,0,75,Cloudy skies,Fragmented clouds,22/10/08 15:00,22/10/08,5365
,294.33,0,0,41,Cloudy skies,Partly cloudy skies,22/10/08 16:00,22/10/08,6109
,293.6,0,0,40,Cloudy skies,Partly cloudy skies,22/10/08 17:00,22/10/08,5783
,291.97,0,0,20,Cloudy skies,Scattered clouds,22/10/08 18:00,22/10/08,4274
,289.37,0,0,20,Cloudy skies,Scattered clouds,22/10/08 19:00,22/10/08,3098
,287.48,0,0,2,Clear skies,Clear skies,22/10/08 20:00,22/10/08,2442
,286.2,0,0,1,Clear skies,Clear skies,22/10/08 21:00,22/10/08,1985
,285.85,0,0,75,Cloudy skies,Fragmented clouds,22/10/08 22:00,22/10/08,1386
,286.13,0,0,90,Cloudy skies,Full cloud cover,22/10/08 23:00,22/10/08,965
,285.77,0,0,90,Cloudy skies,Full cloud cover,23/10/08 0:00,23/10/08,519
,285.38,0,0,90,Cloudy skies,Full cloud cover,23/10/08 1:00,23/10/08,350
,284.28,0,0,75,Cloudy skies,Fragmented clouds,23/10/08 2:00,23/10/08,257
,284.45,0,0,75,Cloudy skies,Fragmented clouds,23/10/08 3:00,23/10/08,352
,283.35,0,0,20,Cloudy skies,Scattered clouds,23/10/08 4:00,23/10/08,816
,282.52,0,0,20,Cloudy skies,Scattered clouds,23/10/08 5:00,23/10/08,2671
,282.53,0,0,75,Cloudy skies,Fragmented clouds,23/10/08 6:00,23/10/08,5212
,282.85,0,0,40,Cloudy skies,Partly cloudy skies,23/10/08 7:00,23/10/08,6087
,281.95,0,0,20,Cloudy skies,Scattered clouds,23/10/08 8:00,23/10/08,5794
,283.17,0,0,75,Cloudy skies,Fragmented clouds,23/10/08 9:00,23/10/08,5492
,285.13,0,0,90,Cloudy skies,Full cloud cover,23/10/08 10:00,23/10/08,4413
,286.1,0,0,76,Cloudy skies,Fragmented clouds,23/10/08 11:00,23/10/08,4729
,287.53,0,0,90,Cloudy skies,Full cloud cover,23/10/08 12:00,23/10/08,4829
,287.45,0,0,99,Rainfall,Steady rain,23/10/08 13:00,23/10/08,4953
,288.17,0,0,90,Cloudy skies,Full cloud cover,23/10/08 14:00,23/10/08,5071
,288.94,0,0,99,Stormy weather,Approaching thunderstorm,23/10/08 15:00,23/10/08,5625
,289.22,0,0,90,Cloudy skies,Full cloud cover,23/10/08 16:00,23/10/08,6101
,289.33,0,0,91,Cloudy skies,Full cloud cover,23/10/08 17:00,23/10/08,5849
,289.16,0,0,91,Cloudy skies,Full cloud cover,23/10/08 18:00,23/10/08,4659
,288.39,0,0,90,Cloudy skies,Full cloud cover,23/10/08 19:00,23/10/08,3181
,287.71,0,0,90,Cloudy skies,Full cloud cover,23/10/08 20:00,23/10/08,2966
,286.79,0,0,91,Cloudy skies,Full cloud cover,23/10/08 21:00,23/10/08,2452
,285.8,0,0,90,Cloudy skies,Full cloud cover,23/10/08 22:00,23/10/08,1621
,286.41,0,0,90,Cloudy skies,Full cloud cover,23/10/08 23:00,23/10/08,1031
,285.67,0,0,99,Light rain,Mild drizzle,24/10/08 0:00,24/10/08,585
,285.91,0,0,90,Cloudy skies,Full cloud cover,24/10/08 1:00,24/10/08,301
,286.1,0,0,100,Airborne particles,Smoky air,24/10/08 2:00,24/10/08,269
,286.89,0,0,100,Light fog,Fine fog,24/10/08 3:00,24/10/08,414
,286.44,0,0,101,Light fog,Fine fog,24/10/08 4:00,24/10/08,796
,286.67,0,0,91,Light fog,Fine fog,24/10/08 5:00,24/10/08,2648
,286.03,0,0,90,Light fog,Fine fog,24/10/08 6:00,24/10/08,5594
,285.9,0,0,90,Rainfall,Soft rain,24/10/08 7:00,24/10/08,5726
,286.35,0,0,91,Light rain,Mild drizzle,24/10/08 8:00,24/10/08,5617
,286.93,0,0,90,Light rain,Mild drizzle,24/10/08 9:00,24/10/08,5499
,287.04,0,0,90,Light fog,Fine fog,24/10/08 10:00,24/10/08,4544
,287.42,0,0,90,Light fog,Fine fog,24/10/08 11:00,24/10/08,4730
,289.26,0,0,90,Light fog,Fine fog,24/10/08 12:00,24/10/08,4984
,289.48,0,0,90,Airborne particles,Smoky air,24/10/08 13:00,24/10/08,5033
,289.98,0,0,91,Light fog,Fine fog,24/10/08 14:00,24/10/08,5222
,290.44,0,0,90,Light fog,Fine fog,24/10/08 15:00,24/10/08,5669
,290.41,0,0,90,Light fog,Fine fog,24/10/08 16:00,24/10/08,5813
,290.12,0,0,90,Airborne particles,Smoky air,24/10/08 17:00,24/10/08,5856
,290.01,0,0,90,Airborne particles,Smoky air,24/10/08 18:00,24/10/08,4419
,290.06,0,0,91,Light fog,Fine fog,24/10/08 19:00,24/10/08,3125
,289.04,0,0,75,Airborne particles,Smoky air,24/10/08 20:00,24/10/08,2887
,287.86,0,0,20,Light fog,Fine fog,24/10/08 21:00,24/10/08,2506
,287.61,0,0,75,Light fog,Fine fog,24/10/08 22:00,24/10/08,1710
,288.02,0,0,90,Light fog,Fine fog,24/10/08 23:00,24/10/08,1035
,288.51,0,0,91,Light fog,Fine fog,25/10/08 0:00,25/10/08,583
,287.59,0,0,75,Light fog,Fine fog,25/10/08 1:00,25/10/08,355
,287.73,0,0,90,Light fog,Fine fog,25/10/08 2:00,25/10/08,281
,286.84,0,0,90,Light fog,Fine fog,25/10/08 3:00,25/10/08,375
,285.92,0,0,90,Light fog,Fine fog,25/10/08 4:00,25/10/08,812
,285.83,0,0,90,Light fog,Fine fog,25/10/08 5:00,25/10/08,2642
,285.83,0,0,75,Light fog,Fine fog,25/10/08 6:00,25/10/08,4960
,285.9,0,0,90,Light fog,Fine fog,25/10/08 7:00,25/10/08,6041
,285.42,0,0,90,Light fog,Fine fog,25/10/08 8:00,25/10/08,5315
,286.63,0,0,90,Light fog,Fine fog,25/10/08 10:00,25/10/08,4444
,287.76,0,0,90,Light fog,Fine fog,25/10/08 11:00,25/10/08,4731
,288.5,0,0,90,Light fog,Fine fog,25/10/08 12:00,25/10/08,4882
,287.79,0,0,90,Cloudy skies,Full cloud cover,25/10/08 13:00,25/10/08,5069
,286.61,0,0,90,Rainfall,Soft rain,25/10/08 14:00,25/10/08,5457
,286.3,0,0,90,Light rain,Mild drizzle,25/10/08 15:00,25/10/08,5892
,286.19,0,0,90,Rainfall,Soft rain,25/10/08 16:00,25/10/08,6474
,284.87,0,0,91,Rainfall,Steady rain,25/10/08 17:00,25/10/08,6491
,284.49,0,0,90,Light rain,Mild drizzle,25/10/08 18:00,25/10/08,5353
,284.69,0,0,90,Light rain,Mild drizzle,25/10/08 19:00,25/10/08,3507
,283.54,0,0,90,Rainfall,Soft rain,25/10/08 20:00,25/10/08,2865
,284.02,0,0,90,Rainfall,Steady rain,25/10/08 21:00,25/10/08,2597
,283.42,0,0,90,Cloudy skies,Full cloud cover,25/10/08 22:00,25/10/08,1985
,283.13,0,0,90,Cloudy skies,Full cloud cover,25/10/08 23:00,25/10/08,1288
,282.05,0,0,90,Rainfall,Soft rain,26/10/08 0:00,26/10/08,672
,281.14,0,0,90,Light rain,Light rain,26/10/08 1:00,26/10/08,442
,280.17,0,0,91,Rainfall,Soft rain,26/10/08 2:00,26/10/08,327
,280.54,0,0,90,Rainfall,Soft rain,26/10/08 3:00,26/10/08,381
,279.53,0,0,91,Rainfall,Soft rain,26/10/08 4:00,26/10/08,709
,278.57,0,0,91,Rainfall,Intense rainfall,26/10/08 5:00,26/10/08,2438
,278.67,0,0,90,Rainfall,Intense rainfall,26/10/08 6:00,26/10/08,5436
,277.73,0,0,90,Rainfall,Soft rain,26/10/08 7:00,26/10/08,6507
,276.93,0,0,90,Rainfall,Soft rain,26/10/08 8:00,26/10/08,5865
,276.36,0,0,90,Rainfall,Soft rain,26/10/08 9:00,26/10/08,5237
,275.62,0,0,90,Rainfall,Soft rain,26/10/08 10:00,26/10/08,4700
,275.53,0,0,90,Rainfall,Soft rain,26/10/08 11:00,26/10/08,5351
,275.1,0,0,90,Light fog,Fine fog,26/10/08 12:00,26/10/08,5947
,275.11,0,0,90,Snowfall,Deep snow,26/10/08 13:00,26/10/08,5884
,276.18,0,0,91,Snowfall,Deep snow,26/10/08 14:00,26/10/08,5883
,276.55,0,0,90,Snowfall,Deep snow,26/10/08 15:00,26/10/08,6061
,276.86,0,0,91,Cloudy skies,Full cloud cover,26/10/08 16:00,26/10/08,6350
,276.9,0,0,90,Cloudy skies,Full cloud cover,26/10/08 17:00,26/10/08,5960
,276.91,0,0,90,Cloudy skies,Full cloud cover,26/10/08 18:00,26/10/08,5342
,277.43,0,0,91,Cloudy skies,Full cloud cover,26/10/08 19:00,26/10/08,4151
,276.43,0,0,90,Cloudy skies,Full cloud cover,26/10/08 20:00,26/10/08,3253
,276.39,0,0,75,Cloudy skies,Fragmented clouds,26/10/08 21:00,26/10/08,3027
,277.28,0,0,90,Cloudy skies,Full cloud cover,26/10/08 22:00,26/10/08,2775
,276.38,0,0,90,Cloudy skies,Full cloud cover,26/10/08 23:00,26/10/08,1904
,276.31,0,0,90,Cloudy skies,Full cloud cover,27/10/08 0:00,27/10/08,1162
,276.36,0,0,91,Cloudy skies,Full cloud cover,27/10/08 1:00,27/10/08,827
,275.63,0,0,21,Cloudy skies,Scattered clouds,27/10/08 2:00,27/10/08,647
,274.78,0,0,20,Cloudy skies,Scattered clouds,27/10/08 3:00,27/10/08,419
,274.61,0,0,1,Clear skies,Clear skies,27/10/08 4:00,27/10/08,476
,274.41,0,0,1,Clear skies,Clear skies,27/10/08 5:00,27/10/08,730
,273.73,0,0,1,Clear skies,Clear skies,27/10/08 6:00,27/10/08,1423
,274.25,0,0,20,Cloudy skies,Scattered clouds,27/10/08 7:00,27/10/08,2196
,275.38,0,0,75,Cloudy skies,Fragmented clouds,27/10/08 8:00,27/10/08,3193
,275.89,0,0,90,Cloudy skies,Full cloud cover,27/10/08 9:00,27/10/08,4086
,276.44,0,0,0,Clear skies,Clear skies,27/10/08 10:00,27/10/08,4525
,276.31,0,0,90,Cloudy skies,Full cloud cover,27/10/08 11:00,27/10/08,6013
,277.28,0,0,90,Cloudy skies,Full cloud cover,27/10/08 12:00,27/10/08,5980
,277.5,0,0,91,Cloudy skies,Full cloud cover,27/10/08 13:00,27/10/08,5315
,276.86,0,0,90,Cloudy skies,Full cloud cover,27/10/08 14:00,27/10/08,4685
,277.41,0,0,90,Cloudy skies,Full cloud cover,27/10/08 15:00,27/10/08,4413
,277.7,0,0,90,Cloudy skies,Full cloud cover,27/10/08 16:00,27/10/08,4410
,277.01,0,0,90,Cloudy skies,Full cloud cover,27/10/08 17:00,27/10/08,4321
,276.54,0,0,90,Cloudy skies,Full cloud cover,27/10/08 18:00,27/10/08,4208
,276.76,0,0,90,Cloudy skies,Full cloud cover,27/10/08 19:00,27/10/08,3478
,276.4,0,0,91,Cloudy skies,Full cloud cover,27/10/08 20:00,27/10/08,3086
,274.96,0,0,90,Cloudy skies,Full cloud cover,27/10/08 21:00,27/10/08,2935
,274.65,0,0,21,Cloudy skies,Scattered clouds,27/10/08 22:00,27/10/08,2949
,274.12,0,0,20,Cloudy skies,Scattered clouds,27/10/08 23:00,27/10/08,2244
,273.92,0,0,21,Cloudy skies,Scattered clouds,28/10/08 0:00,28/10/08,1572
,273.84,0,0,90,Cloudy skies,Full cloud cover,28/10/08 1:00,28/10/08,802
,273.73,0,0,90,Cloudy skies,Full cloud cover,28/10/08 2:00,28/10/08,454
,273.83,0,0,91,Cloudy skies,Full cloud cover,28/10/08 3:00,28/10/08,447
,273.62,0,0,90,Cloudy skies,Full cloud cover,28/10/08 4:00,28/10/08,339
,273.65,0,0,76,Cloudy skies,Fragmented clouds,28/10/08 5:00,28/10/08,458
,272.76,0,0,75,Cloudy skies,Fragmented clouds,28/10/08 6:00,28/10/08,758
,271.46,0,0,20,Cloudy skies,Scattered clouds,28/10/08 7:00,28/10/08,955
,271.48,0,0,1,Clear skies,Clear skies,28/10/08 8:00,28/10/08,1651
,273,0,0,1,Clear skies,Clear skies,28/10/08 9:00,28/10/08,2445
,274.56,0,0,1,Clear skies,Clear skies,28/10/08 10:00,28/10/08,3236
,276.61,0,0,1,Clear skies,Clear skies,28/10/08 11:00,28/10/08,3585
,277.94,0,0,20,Cloudy skies,Scattered clouds,28/10/08 12:00,28/10/08,4146
,279.24,0,0,40,Cloudy skies,Partly cloudy skies,28/10/08 13:00,28/10/08,3896
,279.07,0,0,41,Cloudy skies,Partly cloudy skies,28/10/08 14:00,28/10/08,3994
,279.61,0,0,75,Cloudy skies,Fragmented clouds,28/10/08 15:00,28/10/08,4302
,278.91,0,0,76,Cloudy skies,Fragmented clouds,28/10/08 16:00,28/10/08,4525
,278.77,0,0,75,Cloudy skies,Fragmented clouds,28/10/08 17:00,28/10/08,4283
,277.17,0,0,76,Cloudy skies,Fragmented clouds,28/10/08 18:00,28/10/08,3948
,275.96,0,0,75,Cloudy skies,Fragmented clouds,28/10/08 19:00,28/10/08,3175
,275.19,0,0,75,Cloudy skies,Fragmented clouds,28/10/08 20:00,28/10/08,2782
,274.17,0,0,75,Cloudy skies,Fragmented clouds,28/10/08 21:00,28/10/08,2218
,273.07,0,0,75,Cloudy skies,Fragmented clouds,28/10/08 22:00,28/10/08,1574
,272.41,0,0,75,Cloudy skies,Fragmented clouds,28/10/08 23:00,28/10/08,1073
,272.58,0,0,40,Cloudy skies,Partly cloudy skies,29/10/08 0:00,29/10/08,537
,271.61,0,0,76,Airborne particles,Smoky air,29/10/08 1:00,29/10/08,340
,271.86,0,0,75,Light fog,Fine fog,29/10/08 2:00,29/10/08,272
,272.46,0,0,75,Cloudy skies,Fragmented clouds,29/10/08 3:00,29/10/08,323
,272.94,0,0,90,Cloudy skies,Full cloud cover,29/10/08 4:00,29/10/08,809
,272.08,0,0,91,Cloudy skies,Full cloud cover,29/10/08 5:00,29/10/08,2515
,272.33,0,0,41,Cloudy skies,Partly cloudy skies,29/10/08 6:00,29/10/08,5505
,271.76,0,0,41,Cloudy skies,Partly cloudy skies,29/10/08 7:00,29/10/08,6647
,271.9,0,0,41,Cloudy skies,Partly cloudy skies,29/10/08 8:00,29/10/08,6196
,273.86,0,0,75,Cloudy skies,Fragmented clouds,29/10/08 9:00,29/10/08,5254
,275.7,0,0,90,Cloudy skies,Full cloud cover,29/10/08 10:00,29/10/08,4465
,277.03,0,0,91,Cloudy skies,Full cloud cover,29/10/08 11:00,29/10/08,4581
,277.98,0,0,90,Snowfall,Deep snow,29/10/08 12:00,29/10/08,4776
,278.8,0,0,91,Cloudy skies,Full cloud cover,29/10/08 13:00,29/10/08,4841
,279.9,0,0,90,Cloudy skies,Full cloud cover,29/10/08 14:00,29/10/08,5142
,279.99,0,0,90,Cloudy skies,Full cloud cover,29/10/08 15:00,29/10/08,5614
,280.61,0,0,40,Cloudy skies,Partly cloudy skies,29/10/08 16:00,29/10/08,6123
,280.72,0,0,40,Cloudy skies,Partly cloudy skies,29/10/08 17:00,29/10/08,5993
,278.89,0,0,41,Cloudy skies,Partly cloudy skies,29/10/08 18:00,29/10/08,4427
,278.25,0,0,40,Cloudy skies,Partly cloudy skies,29/10/08 19:00,29/10/08,3093
,277.07,0,0,40,Cloudy skies,Partly cloudy skies,29/10/08 20:00,29/10/08,2642
,276.91,0,0,75,Cloudy skies,Fragmented clouds,29/10/08 21:00,29/10/08,2123
,277.06,0,0,76,Cloudy skies,Fragmented clouds,29/10/08 22:00,29/10/08,1438
,275.32,0,0,20,Cloudy skies,Scattered clouds,29/10/08 23:00,29/10/08,929
,275.65,0,0,20,Cloudy skies,Scattered clouds,30/10/08 0:00,30/10/08,604
,274.74,0,0,20,Cloudy skies,Scattered clouds,30/10/08 1:00,30/10/08,394
,274.27,0,0,20,Cloudy skies,Scattered clouds,30/10/08 2:00,30/10/08,301
,274.2,0,0,2,Clear skies,Clear skies,30/10/08 3:00,30/10/08,360
,273.35,0,0,75,Cloudy skies,Fragmented clouds,30/10/08 4:00,30/10/08,768
,274,0,0,20,Cloudy skies,Scattered clouds,30/10/08 5:00,30/10/08,2524
,273.69,0,0,21,Cloudy skies,Scattered clouds,30/10/08 6:00,30/10/08,5481
